application_id,customer_id,application_date,loan_type,loan_purpose,requested_amount,loan_term_months,interest_rate,applicant_monthly_income,existing_emi,debt_to_income_ratio,collateral_flag,approval_status,approved_amount,decision_date,disbursed_flag,loan_default,first_name,last_name,gender,date_of_birth,age,marital_status,dependents,education,employment_type,occupation,annual_income,city,state,residence_type,years_at_residence,email,phone,kyc_status,customer_since,credit_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months,default_probability,risk_score,risk_band
APP805485,CUST104252,01-05-2023,Auto,Used Car,1465000,24,13.73,44300,7600,1.756,1,Approved,1313000,19-05-2023,1,0,Deepak,Verma,Male,29-05-1989,37,Single,1,Graduate,Salaried,Software Engineer,531200,Nagpur,Maharashtra,Owned,17,deepak.verma125@outlook.com,-7023562263,Pending,10-12-2014,CR504252,30-06-2024,662,4,1,0.334,1,0,0,0,282000,94200,185,0.559270092,44.1,Medium Risk
APP805486,CUST102404,11-05-2024,Business,Business Expansion,6759000,24,12.6,146900,35800,2.422,0,Approved,6714000,26-05-2024,1,1,Aanya,Menon,Female,28-01-1983,43,Married,2,Graduate,Self-Employed,Consultant,1763200,Chandigarh,Chandigarh,Owned,20,aanya.menon78@gmail.com,-7373285739,Verified,12-12-2016,CR502404,30-06-2024,678,5,0,0.417,0,0,0,0,1414000,589600,217,0.840158285,16,High Risk
APP805488,CUST102285,24-11-2023,Home,Home Purchase,8466000,240,8.61,45300,4700,1.739,1,Approved,7223000,25-11-2023,1,1,Siddharth,Verma,Male,15-06-1973,53,Married,0,Diploma,Self-Employed,Chartered Accountant,543500,Jaipur,Rajasthan,Owned,5,siddharth.verma209@gmail.com,-7182889577,Verified,15-09-2023,CR502285,30-06-2024,685,0,0,0.401,2,0,0,0,166000,66600,359,0.835403321,16.5,High Risk
APP805489,CUST103472,17-04-2023,Business,Working Capital,811000,60,12.37,61400,3600,0.355,0,Approved,679000,27-04-2023,1,0,Deepak,Joshi,Male,18-04-1981,45,Married,0,Graduate,Salaried,Analyst,736400,Indore,Madhya Pradesh,Family Owned,21,deepak.joshi921@gmail.com,-9322623234,Verified,24-11-2016,CR503472,30-06-2024,779,4,2,0.262,0,0,0,0,230000,60300,274,0.302738968,69.7,Medium Risk
APP805494,CUST100720,04-02-2023,Personal,Home Renovation,155000,48,16.61,29200,3700,0.279,0,Approved,126000,13-02-2023,1,0,Zaid,Ahmed,Male,14-03-1985,41,Married,1,Graduate,Self-Employed,Freelance Designer,350500,Indore,Madhya Pradesh,Rented,20,zaid.ahmed455@gmail.com,-8821804526,Verified,07-12-2013,CR500720,30-06-2024,632,0,0,0.459,6,0,0,0,259000,118900,194,0.721629621,27.8,High Risk
APP805496,CUST104223,19-12-2023,Personal,Medical Emergency,1292000,84,14,51800,7300,0.609,0,Approved,1276000,06-01-2024,1,0,Deepak,Chopra,Male,07-11-1996,29,Married,1,Diploma,Salaried,Sales Executive,621400,Chandigarh,Chandigarh,Owned,11,deepak.chopra355@outlook.com,-7917274460,Verified,25-07-2015,CR504223,30-06-2024,694,0,0,0.143,0,0,0,0,267000,38200,104,0.299266093,70.1,Low Risk
APP805501,CUST104226,26-08-2022,Personal,Travel,1397000,24,21.72,97400,13000,0.876,0,Approved,993000,10-09-2022,1,0,Krishna,Banerjee,Male,15-12-1977,48,Single,2,Graduate,Business Owner,Contractor,1168400,Indore,Madhya Pradesh,Rented,10,krishna.banerjee576@outlook.com,-7648637612,Verified,08-11-2014,CR504226,30-06-2024,760,7,0,0.176,1,0,0,0,994000,174900,304,0.239158424,76.1,Low Risk
APP805502,CUST102768,13-10-2022,Auto,Used Car,401000,24,10.44,19900,4600,1.168,1,Approved,372000,20-10-2022,1,1,Riya,Das,Female,06-09-2000,25,Married,3,Graduate,Business Owner,Retail Store Owner,238300,Ahmedabad,Gujarat,Owned,5,riya.das987@gmail.com,-9631428997,Pending,15-03-2023,CR502768,30-06-2024,607,5,0,0.167,1,1,0,0,122000,20400,43,0.500176769,50,Medium Risk
APP805507,CUST101812,23-12-2022,Personal,Wedding,799000,60,13.18,141200,39000,0.405,0,Approved,597000,10-01-2023,1,0,Kabir,Patel,Male,08-08-1984,41,Married,1,Post Graduate,Salaried,Accountant,1694700,Bengaluru,Karnataka,Family Owned,0,kabir.patel792@outlook.com,-7617215351,Verified,22-07-2021,CR501812,30-06-2024,675,6,3,0.484,0,0,0,0,425000,205700,220,0.193365042,80.7,Low Risk
APP805510,CUST103194,29-02-2024,Personal,Wedding,346000,84,13.9,62000,3800,0.166,0,Approved,308000,01-03-2024,1,1,Vivaan,Shah,Male,12-09-1986,39,Married,0,Graduate,Salaried,Teacher,743500,Lucknow,Uttar Pradesh,Owned,20,vivaan.shah39@rediffmail.com,-7627836349,Pending,14-07-2013,CR503194,30-06-2024,626,5,1,0.355,1,0,0,0,267000,94800,176,0.305033271,69.5,Medium Risk
APP805511,CUST101777,06-09-2022,Auto,New Car,2236000,84,13.37,42800,7300,1.13,1,Approved,1651000,26-09-2022,1,0,Aditya,Bhat,Male,01-07-1989,37,Married,1,Graduate,Salaried,Software Engineer,514200,Lucknow,Uttar Pradesh,Mortgaged,5,aditya.bhat561@gmail.com,-7057955328,Verified,16-11-2016,CR501777,30-06-2024,707,1,1,0.355,1,0,0,0,446000,158300,167,0.283023248,71.7,Low Risk
APP805512,CUST101572,16-04-2023,Auto,New Car,773000,60,13.51,16000,1100,1.181,1,Approved,688000,29-04-2023,1,0,Aanya,Mehta,Female,13-01-1978,48,Married,0,High School,Salaried,Sales Executive,191900,Gurugram,Haryana,Rented,19,aanya.mehta595@yahoo.in,-7013141537,Verified,28-07-2016,CR501572,30-06-2024,509,3,2,0.224,0,0,0,0,98000,22000,332,0.531595781,46.8,Medium Risk
APP805513,CUST101059,24-03-2024,Auto,Two Wheeler,459000,84,11.25,26000,8400,0.627,1,Approved,427000,08-04-2024,1,1,Priya,Singh,Female,03-01-1979,47,Divorced,1,Diploma,Salaried,Analyst,312400,Kolkata,West Bengal,Owned,7,priya.singh639@rediffmail.com,-9482038969,Pending,23-01-2022,CR501059,30-06-2024,573,3,0,0.382,3,1,0,0,275000,105000,313,0.459649386,54,Medium Risk
APP805514,CUST100903,25-02-2024,Gold,Gold Loan,148000,12,13.75,103800,27800,0.396,1,Approved,137000,15-03-2024,1,0,Ananya,Shah,Female,17-10-1973,52,Married,1,Professional Degree,Business Owner,Trader,1245000,Chandigarh,Chandigarh,Family Owned,0,ananya.shah497@gmail.com,-7576367877,Verified,15-09-2018,CR500903,30-06-2024,671,5,0,0.076,0,0,0,0,840000,63800,369,0.194921159,80.5,Low Risk
APP805516,CUST104495,26-10-2022,Personal,Medical Emergency,1300000,36,15.52,90600,3700,0.542,0,Approved,1138000,09-11-2022,1,0,Pranav,Joshi,Male,20-10-1956,69,Married,1,Post Graduate,Salaried,Sales Executive,1086900,Indore,Madhya Pradesh,Owned,15,pranav.joshi741@yahoo.in,-9416446232,Verified,24-09-2018,CR504495,30-06-2024,794,2,1,0.068,0,0,0,0,499000,33900,480,0.204909282,79.5,Low Risk
APP805517,CUST103546,22-01-2024,Gold,Gold Loan,366000,36,10.38,43000,500,0.288,1,Approved,346000,24-01-2024,1,0,Tanvi,Singh,Female,29-09-1994,31,Single,0,Post Graduate,Business Owner,Retail Store Owner,516000,Jaipur,Rajasthan,Owned,7,tanvi.singh125@outlook.com,-9795836302,Verified,09-07-2020,CR503546,30-06-2024,576,5,6,0.564,3,1,0,0,346000,195100,77,0.504880725,49.5,Medium Risk
APP805518,CUST102251,14-11-2023,Personal,Travel,310000,36,12.01,25800,5800,0.623,0,Approved,229000,20-11-2023,1,0,Ayaan,Gill,Male,21-06-1971,55,Married,2,Graduate,Salaried,Nurse,309900,Coimbatore,Tamil Nadu,Owned,2,ayaan.gill781@yahoo.in,-9469356975,Verified,03-03-2020,CR502251,30-06-2024,646,4,1,0.138,2,0,0,0,97000,13400,402,0.605835226,39.4,High Risk
APP805520,CUST101588,29-10-2023,Auto,New Car,2208000,12,9.93,107300,9400,1.895,1,Approved,2124000,07-11-2023,1,0,Pooja,Gupta,Female,22-05-1990,36,Married,1,Post Graduate,Salaried,HR Manager,1288000,Mumbai,Maharashtra,Family Owned,18,pooja.gupta631@rediffmail.com,-9063464292,Pending,02-07-2015,CR501588,30-06-2024,762,3,4,0.312,1,0,0,0,730000,227800,188,0.455429872,54.5,Medium Risk
APP805521,CUST104346,12-11-2022,Gold,Gold Loan,251000,12,10.56,61400,16800,0.634,1,Approved,226000,02-12-2022,1,0,Priya,Das,Female,08-07-1978,47,Widowed,1,Professional Degree,Salaried,Teacher,737100,Mysuru,Karnataka,Owned,24,priya.das639@yahoo.in,-7022230471,Pending,16-11-2019,CR504346,30-06-2024,674,2,0,0.282,1,0,0,0,353000,99500,268,0.556213679,44.4,Medium Risk
APP805522,CUST100802,09-04-2023,Personal,Medical Emergency,802000,48,18.69,41100,1600,0.619,0,Approved,686000,26-04-2023,1,0,Anika,Reddy,Female,04-04-1997,29,Married,2,Post Graduate,Salaried,Sales Executive,493500,Bengaluru,Karnataka,Rented,10,anika.reddy575@outlook.com,-9820819394,Verified,24-06-2024,CR500802,30-06-2024,602,3,2,0.447,1,0,0,0,108000,48300,55,0.335681203,66.4,Medium Risk
APP805523,CUST104014,18-09-2022,Auto,Used Car,1175000,24,12.81,49800,7500,1.27,1,Approved,1150000,06-10-2022,1,0,Lakshmi,Singh,Female,23-04-1976,50,Married,0,Post Graduate,Salaried,Nurse,597600,Pune,Maharashtra,Rented,11,lakshmi.singh467@gmail.com,-7930513481,Verified,24-09-2013,CR504014,30-06-2024,746,3,2,0.161,0,0,0,0,384000,61800,348,0.405996043,59.4,Medium Risk
APP805527,CUST104128,25-10-2022,Education,Higher Studies India,712000,120,10.76,29900,7000,0.559,0,Approved,632000,26-10-2022,1,0,Amit,Verma,Male,08-01-1998,28,Single,1,High School,Salaried,HR Manager,358500,Coimbatore,Tamil Nadu,Family Owned,6,amit.verma621@rediffmail.com,-7427739279,Verified,30-05-2019,CR504128,30-06-2024,575,2,2,0.464,2,2,0,0,179000,83100,64,0.524171665,47.6,Medium Risk
APP805532,CUST103862,21-07-2023,Personal,Travel,703000,84,22.01,43300,3200,0.454,0,Approved,569000,31-07-2023,1,0,Priya,Kulkarni,Female,21-02-1984,42,Single,0,Graduate,Retired,Retired Government Employee,520000,Gurugram,Haryana,Owned,9,priya.kulkarni323@rediffmail.com,-7498767909,Pending,08-04-2019,CR503862,30-06-2024,671,2,0,0.134,1,0,0,0,150000,20100,217,0.209839145,79,Low Risk
APP805533,CUST100883,23-10-2022,Personal,Home Renovation,1138000,12,17.56,148300,7900,0.755,0,Approved,1077000,29-10-2022,1,0,Aarohi,Kapoor,Female,03-02-1992,34,Single,3,Post Graduate,Self-Employed,Lawyer,1779600,Delhi,Delhi,Rented,7,aarohi.kapoor220@outlook.com,-8585255084,Pending,16-02-2019,CR500883,30-06-2024,734,1,0,0.098,0,0,0,0,1250000,122500,149,0.053420375,94.7,Low Risk
APP805535,CUST100911,02-06-2023,Home,Home Construction,10389000,60,8.96,150100,26100,1.61,1,Approved,7718000,20-06-2023,1,1,Aditya,Deshpande,Male,21-08-1964,61,Married,2,High School,Salaried,Teacher,1800800,Surat,Gujarat,Mortgaged,7,aditya.deshpande332@yahoo.in,-7148148264,Verified,02-04-2020,CR500911,30-06-2024,851,4,1,0.449,1,0,0,0,788000,353800,435,0.408671699,59.1,Medium Risk
APP805538,CUST104750,26-02-2024,Personal,Wedding,915000,60,22.68,72900,16900,0.583,0,Approved,706000,05-03-2024,1,0,Manish,Nair,Male,14-10-2004,21,Married,0,Diploma,Salaried,Nurse,875100,Chennai,Tamil Nadu,Rented,3,manish.nair238@outlook.com,-8423831609,Verified,09-07-2022,CR504750,30-06-2024,710,5,2,0.416,0,0,0,0,217000,90300,6,0.262474668,73.8,Low Risk
APP805540,CUST101582,21-03-2023,Personal,Debt Consolidation,875000,48,18.67,63600,21100,0.741,0,Approved,738000,02-04-2023,1,0,Harsh,Malhotra,Male,11-02-1969,57,Married,2,Diploma,Salaried,Nurse,763300,Chandigarh,Chandigarh,Mortgaged,7,harsh.malhotra286@yahoo.in,-7274365550,Pending,18-05-2022,CR501582,30-06-2024,769,7,3,0.574,1,0,0,0,349000,200300,419,0.473630571,52.6,Medium Risk
APP805542,CUST100426,09-11-2022,Auto,Used Car,432000,48,10.34,124600,22700,0.271,1,Approved,415000,20-11-2022,1,0,Imran,Chopra,Male,20-11-1964,61,Married,0,Post Graduate,Salaried,Nurse,1494600,Hyderabad,Telangana,Rented,5,imran.chopra795@gmail.com,-7447313452,Verified,05-09-2021,CR500426,30-06-2024,810,7,1,0.273,0,0,0,0,401000,109500,465,0.067484558,93.3,Low Risk
APP805543,CUST100501,27-04-2023,Personal,Travel,343000,12,18.09,47800,3100,0.724,0,Approved,299000,02-05-2023,1,1,Shreya,Iyer,Female,01-03-1993,33,Single,1,Post Graduate,Self-Employed,Consultant,573100,Mumbai,Maharashtra,Family Owned,12,shreya.iyer814@outlook.com,-9794132572,Verified,26-03-2024,CR500501,30-06-2024,601,0,0,0.326,5,0,0,0,480000,156500,142,0.717259268,28.3,High Risk
APP805545,CUST103504,04-01-2023,Personal,Wedding,921000,48,12.08,43100,7400,0.735,0,Approved,713000,08-01-2023,1,0,Zaid,Joshi,Male,16-06-1983,43,Married,3,Post Graduate,Salaried,Analyst,517500,Indore,Madhya Pradesh,Rented,11,zaid.joshi396@yahoo.in,-9494462321,Verified,24-07-2017,CR503504,30-06-2024,790,3,2,0.12,0,0,0,0,457000,54800,271,0.2112379,78.9,Low Risk
APP805548,CUST101965,25-02-2024,Personal,Medical Emergency,148000,48,23.08,23900,6700,0.48,0,Approved,130000,15-03-2024,1,0,Aarohi,Rao,Female,29-07-1973,52,Married,3,High School,Salaried,Analyst,286300,Delhi,Delhi,Owned,8,aarohi.rao465@outlook.com,-8481188953,Verified,27-09-2013,CR501965,30-06-2024,668,3,3,0.44,0,0,0,0,176000,77400,380,0.161764088,83.8,Low Risk
APP805551,CUST103313,24-07-2023,Personal,Debt Consolidation,280000,12,23.3,16300,1000,1.683,0,Approved,277000,03-08-2023,1,1,Deepak,Kulkarni,Male,29-08-1993,32,Married,0,Graduate,Self-Employed,Architect,195200,Delhi,Delhi,Owned,14,deepak.kulkarni704@yahoo.in,-7024483465,Pending,23-09-2013,CR503313,30-06-2024,590,1,2,0.782,1,1,0,0,100000,78200,85,0.847710354,15.2,High Risk
APP805552,CUST103235,19-10-2023,Personal,Home Renovation,96000,24,22.54,31300,10500,0.496,1,Approved,95000,29-10-2023,1,0,Lakshmi,Singh,Female,06-11-2004,21,Married,0,Diploma,Salaried,HR Manager,375500,Nagpur,Maharashtra,Rented,3,lakshmi.singh360@yahoo.in,-9163017345,Verified,02-03-2024,CR503235,30-06-2024,695,3,1,0.12,0,0,0,0,182000,21800,6,0.208152104,79.2,Low Risk
APP805555,CUST101943,29-06-2023,Business,Business Expansion,4279000,60,15.27,26000,7200,3,0,Approved,4173000,07-07-2023,1,0,Karthik,Patel,Male,25-01-2005,21,Single,0,Graduate,Salaried,Analyst,311600,Kochi,Kerala,Owned,3,karthik.patel321@gmail.com,-9499723396,Verified,26-12-2023,CR501943,30-06-2024,616,4,3,0.441,0,0,0,0,151000,66600,6,0.801142575,19.9,High Risk
APP805557,CUST100543,01-06-2024,Auto,Two Wheeler,344000,60,13,92500,19900,0.3,1,Approved,341000,12-06-2024,1,0,Vikram,Nair,Male,19-08-1973,52,Married,2,Professional Degree,Business Owner,Trader,1109700,Surat,Gujarat,Rented,23,vikram.nair162@gmail.com,-8595213721,Verified,14-05-2018,CR500543,30-06-2024,768,3,2,0.681,0,0,0,0,471000,320800,346,0.177532829,82.2,Low Risk
APP805558,CUST104542,25-10-2022,Personal,Debt Consolidation,1413000,48,21.48,30400,5700,1.636,1,Approved,1128000,12-11-2022,1,1,Deepak,Ahmed,Male,06-10-1983,42,Married,1,Diploma,Salaried,Teacher,365400,Surat,Gujarat,Rented,16,deepak.ahmed445@yahoo.in,-9246367208,Verified,12-06-2014,CR504542,30-06-2024,582,4,4,0.223,1,1,0,0,295000,65800,229,0.831052104,16.9,High Risk
APP805559,CUST104997,13-11-2022,Auto,Two Wheeler,206000,84,12.16,44300,4900,0.193,1,Approved,145000,20-11-2022,1,0,Zaid,Rao,Male,07-12-1972,53,Single,3,Graduate,Salaried,HR Manager,532000,Gurugram,Haryana,Family Owned,24,zaid.rao173@outlook.com,-8464402867,Verified,06-10-2018,CR504997,30-06-2024,687,5,2,0.207,0,0,0,0,177000,36600,368,0.267762115,73.2,Low Risk
APP805562,CUST103475,05-05-2023,Home,Home Construction,1685000,24,10.41,74000,24400,1.384,1,Approved,1323000,14-05-2023,1,1,Suresh,Chowdhury,Male,18-12-1978,47,Married,1,Post Graduate,Self-Employed,Doctor (Practice),888600,Mumbai,Maharashtra,Owned,18,suresh.chowdhury863@rediffmail.com,-7847659835,Verified,14-01-2016,CR503475,30-06-2024,679,3,2,0.082,1,0,0,0,222000,18200,272,0.659939205,34,High Risk
APP805564,CUST101592,06-09-2023,Personal,Debt Consolidation,465000,48,19.07,59900,11700,0.427,0,Approved,359000,22-09-2023,1,1,Anil,Shah,Male,20-06-1999,27,Married,3,Graduate,Self-Employed,Doctor (Practice),719300,Nagpur,Maharashtra,Mortgaged,2,anil.shah934@rediffmail.com,-9450823196,Pending,07-01-2019,CR501592,30-06-2024,636,0,3,0.4,3,0,0,0,499000,199600,56,0.602776913,39.7,High Risk
APP805566,CUST101205,17-09-2022,Auto,Two Wheeler,1682000,84,9.51,38600,9700,0.963,1,Approved,1534000,22-09-2022,1,1,Swati,Sharma,Female,27-11-1996,29,Married,1,Diploma,Salaried,Accountant,463500,Indore,Madhya Pradesh,Owned,11,swati.sharma925@gmail.com,-7053011253,Verified,26-01-2023,CR501205,30-06-2024,716,5,2,0.087,0,0,0,0,95000,8300,75,0.45247023,54.8,Medium Risk
APP805569,CUST103950,19-02-2024,Home,Home Purchase,2644000,48,8.58,32600,4800,2.149,1,Approved,2225000,29-02-2024,1,1,Isha,Das,Female,07-06-2005,21,Married,0,Post Graduate,Salaried,HR Manager,391300,Noida,Uttar Pradesh,Mortgaged,1,isha.das120@outlook.com,-9234105942,Verified,05-01-2024,CR503950,30-06-2024,650,4,1,0.615,0,0,1,0,262000,161100,6,0.818537077,18.1,High Risk
APP805570,CUST102020,12-01-2024,Personal,Home Renovation,1027000,60,12.8,45100,10600,0.752,0,Approved,763000,31-01-2024,1,0,Imran,Chowdhury,Male,27-05-1993,33,Married,1,Graduate,Salaried,Software Engineer,540700,Noida,Uttar Pradesh,Owned,8,imran.chowdhury702@outlook.com,-8219950103,Pending,28-06-2019,CR502020,30-06-2024,753,6,1,0.553,0,0,0,0,291000,160900,146,0.235760401,76.4,Low Risk
APP805574,CUST101620,05-04-2024,Personal,Wedding,102000,12,23.03,37700,1800,0.302,0,Approved,101000,12-04-2024,1,0,Krishna,Iyer,Male,12-01-1976,50,Married,1,High School,Salaried,HR Manager,452900,Nagpur,Maharashtra,Owned,15,krishna.iyer896@rediffmail.com,-8922146586,Verified,02-02-2021,CR501620,30-06-2024,736,6,0,0.399,0,0,0,0,249000,99400,340,0.144671499,85.5,Low Risk
APP805575,CUST100823,23-03-2023,Education,Higher Studies India,1590000,84,11.48,30600,10500,1.246,0,Approved,1487000,28-03-2023,1,0,Ishaan,Iyer,Male,21-01-2002,24,Married,0,Graduate,Salaried,HR Manager,367100,Surat,Gujarat,Owned,6,ishaan.iyer454@outlook.com,-9792390444,Verified,26-10-2021,CR500823,30-06-2024,608,5,1,0.103,3,0,0,0,256000,26400,21,0.695158119,30.5,High Risk
APP805577,CUST104990,11-01-2024,Auto,New Car,601000,48,10.09,61700,3300,0.301,1,Approved,593000,13-01-2024,1,0,Kabir,Joshi,Male,09-02-1975,51,Married,1,Post Graduate,Salaried,Bank Officer,740900,Coimbatore,Tamil Nadu,Mortgaged,18,kabir.joshi454@gmail.com,-7772956136,Verified,05-11-2016,CR504990,30-06-2024,779,6,3,0.02,2,1,0,0,152000,3000,357,0.137766428,86.2,Low Risk
APP805578,CUST101924,18-06-2024,Gold,Gold Loan,513000,12,9.17,33900,11800,1.674,1,Approved,359000,07-07-2024,1,0,Farhan,Kaur,Male,16-02-1980,46,Married,1,Graduate,Salaried,HR Manager,406400,Jaipur,Rajasthan,Rented,12,farhan.kaur215@rediffmail.com,-7037652505,Verified,08-10-2015,CR501924,30-06-2024,642,3,1,0.489,3,0,0,0,233000,113900,298,0.763936133,23.6,High Risk
APP805579,CUST103954,28-01-2023,Personal,Medical Emergency,94000,48,23.41,61500,21100,0.392,0,Approved,86000,11-02-2023,1,0,Anil,Malhotra,Male,13-07-1996,29,Married,0,Post Graduate,Salaried,Sales Executive,738200,Bhopal,Madhya Pradesh,Owned,11,anil.malhotra128@outlook.com,-7941766355,Verified,20-07-2013,CR503954,30-06-2024,804,1,1,0.122,0,0,0,0,406000,49500,77,0.138086,86.2,Low Risk
APP805580,CUST101400,20-01-2023,Home,Home Construction,2301000,60,10.22,41700,3600,1.266,1,Approved,2126000,08-02-2023,1,0,Kritika,Deshpande,Female,26-05-1994,32,Married,0,Graduate,Self-Employed,Lawyer,499900,Hyderabad,Telangana,Family Owned,14,kritika.deshpande422@gmail.com,-9223696993,Verified,29-05-2016,CR501400,30-06-2024,629,2,1,0.342,2,0,0,0,292000,99900,100,0.692272829,30.8,High Risk
APP805581,CUST102549,26-02-2023,Gold,Gold Loan,239000,36,9.44,22200,1300,0.402,1,Approved,227000,16-03-2023,1,0,Karthik,Chopra,Male,15-06-1978,48,Married,3,Professional Degree,Salaried,HR Manager,266900,Chandigarh,Chandigarh,Rented,24,karthik.chopra958@outlook.com,-9773632557,Verified,17-09-2022,CR502549,30-06-2024,652,7,1,0.305,1,0,0,0,155000,47300,336,0.445447328,55.5,Medium Risk
APP805584,CUST104474,28-12-2022,Auto,Two Wheeler,729000,60,11.29,91600,7600,0.257,1,Approved,689000,16-01-2023,1,0,Tanvi,Malhotra,Female,25-05-1990,36,Married,3,Graduate,Salaried,Sales Executive,1099500,Kochi,Kerala,Mortgaged,15,tanvi.malhotra632@outlook.com,-9870768357,Pending,13-09-2020,CR504474,30-06-2024,734,5,0,0.111,0,0,0,0,945000,104900,166,0.129535553,87,Low Risk
APP805588,CUST102506,23-06-2023,Personal,Medical Emergency,132000,48,22.54,60400,8600,0.212,0,Approved,131000,11-07-2023,1,0,Swati,Mehta,Female,13-07-1989,36,Married,0,Post Graduate,Retired,Retired Private Sector,724500,Coimbatore,Tamil Nadu,Family Owned,18,swati.mehta71@yahoo.in,-8395465032,Verified,05-02-2023,CR502506,30-06-2024,668,3,2,0.49,0,0,0,0,470000,230300,135,0.27379164,72.6,Low Risk
APP805591,CUST102762,03-05-2023,Home,Home Purchase,11457000,48,9.77,47200,7600,3,1,Approved,9420000,17-05-2023,1,0,Vihaan,Reddy,Male,29-10-1989,36,Single,1,Diploma,Salaried,Teacher,566900,Kochi,Kerala,Rented,11,vihaan.reddy204@yahoo.in,-7843896468,Pending,02-09-2016,CR502762,30-06-2024,753,6,0,0.345,0,0,0,0,259000,89400,192,0.821665698,17.8,High Risk
APP805592,CUST102613,15-09-2022,Personal,Debt Consolidation,486000,60,11.45,49400,2800,0.273,0,Approved,469000,01-10-2022,1,0,Reyansh,Singh,Male,14-11-1993,32,Single,0,Graduate,Self-Employed,Doctor (Practice),593300,Chennai,Tamil Nadu,Family Owned,2,reyansh.singh347@yahoo.in,-9848091848,Pending,16-11-2015,CR502613,30-06-2024,591,7,1,0.256,1,1,0,0,190000,48600,120,0.576204624,42.4,Medium Risk
APP805596,CUST101627,03-12-2023,Personal,Debt Consolidation,1274000,60,19.08,106200,28300,0.578,1,Approved,954000,08-12-2023,1,0,Swati,Banerjee,Female,14-09-2004,21,Single,1,Post Graduate,Salaried,Analyst,1274800,Jaipur,Rajasthan,Owned,3,swati.banerjee289@outlook.com,-7812910899,Verified,06-03-2024,CR501627,30-06-2024,761,4,0,0.323,0,0,0,0,780000,251900,6,0.086006271,91.4,Low Risk
APP805603,CUST100095,13-09-2023,Auto,Used Car,988000,12,12.77,86800,13900,1.175,1,Approved,792000,24-09-2023,1,0,Kavya,Sheikh,Female,28-03-1997,29,Married,1,Post Graduate,Salaried,Bank Officer,1041900,Kochi,Kerala,Rented,11,kavya.sheikh677@rediffmail.com,-7184663551,Verified,15-09-2015,CR500095,30-06-2024,765,9,0,0.028,1,0,0,0,234000,6600,68,0.189473382,81.1,Low Risk
APP805609,CUST101428,28-08-2022,Personal,Home Renovation,1328000,36,23.28,65800,4700,0.855,1,Approved,954000,08-09-2022,1,0,Aanya,Iyer,Female,01-02-1973,53,Married,3,Post Graduate,Salaried,Accountant,790100,Lucknow,Uttar Pradesh,Rented,6,aanya.iyer606@yahoo.in,-9628009066,Verified,07-02-2021,CR501428,30-06-2024,756,4,0,0.298,0,0,0,0,341000,101600,339,0.12931596,87.1,Low Risk
APP805617,CUST103390,15-04-2024,Business,Working Capital,4624000,36,15.69,44900,6400,3,1,Approved,3952000,18-04-2024,1,0,Aarav,Singh,Male,28-02-1977,49,Married,2,High School,Salaried,Teacher,538700,Delhi,Delhi,Rented,22,aarav.singh410@gmail.com,-8396802086,Verified,17-03-2017,CR503390,30-06-2024,636,0,3,0.254,2,0,0,0,232000,58900,325,0.943277649,5.7,High Risk
APP805619,CUST103375,10-05-2023,Auto,New Car,545000,36,13.14,137200,45400,0.465,1,Approved,434000,19-05-2023,1,0,Zaid,Deshpande,Male,06-12-1979,46,Married,1,Post Graduate,Salaried,Nurse,1646500,Indore,Madhya Pradesh,Family Owned,4,zaid.deshpande582@outlook.com,-7140028153,Pending,07-04-2017,CR503375,30-06-2024,860,2,0,0.303,1,0,0,0,1320000,400000,289,0.096565006,90.3,Low Risk
